name:en_var,type_var,2015,2014
Score,score,1.28209079147,1.41226502704
Enabling framework,param,1.05417753825,1.3263766328
Clean energy policies,ind,0.174230209369,0.129487147774
Power sector structure,ind,0.0677454545455,0.1225
Distributed energy regulatory framework,ind,0.0,0.0
Clean energy rural electrification,ind,0.04,0.04
Energy access policies,ind,0.0,0.0
Policy barriers,ind,0.00189224704336,0.00408981555734
Clean energy installed capacity,ind,0.0151240422854,0.0467685694899
Growth rate of installed capacity,ind,0.0145726017171,0.16
Clean energy electricity generation,ind,0.00638903139787,0.000348147833136
Growth rate of electricity generation,ind,0.015188781014,0.0
Biofuels production,ind,0.00205611534719,0.00333075523619
Growth rate biofuels production,ind,0.0,0.0
Average electricity spot prices,ind,0.0,0.0
Average retail electricity prices,ind,0.0251403508772,0.0223595505618
Average residential electricity prices,ind,0.0,0.0
Average commercial electricity prices,ind,0.0,0.0
Average industrial electricity prices,ind,0.0,0.0
Average kerosene prices,ind,0.0,0.0
Average diesel prices,ind,0.0,0.0
Growth rate of power demand,ind,0.0572913653784,0.0
Electrification rate,ind,0.00204081632653,0.00166666666667
Population using solid fuels for cooking,ind,0.0,0.0
Financing and Investments,param,0.432240355127,0.445121230898
Clean energy investments,ind,0.00620469359135,0.0238405227252
Growth rate of clean energy investments,ind,0.0122121115945,0.00960795252678
Asset finance investments,ind,0.0,0.0
Corporate finance investments,ind,0.0,0.0
VC/PE investments,ind,0.0,0.0
"Loans, grants, grant programs",ind,0.00202603505813,0.0
Local investments,ind,0.00206521529483,0.0
Number of Green MFI,ind,0.0001948361583,0.00992883792558
Green micro-loans,ind,0.000398541693301,0.0
Green micro-borrowers,ind,1.01422762752e-05,0.0
Average cost of green micro debt,ind,0.007425,0.0
Average cost of debt,ind,0.0522605308713,0.0522126275203
Swap rate,ind,0.046875,0.0379464285714
Value chains,param,3.1875,2.99013157895
Financial institutions in clean energy,ind,0.15,0.15
Value chains by clean energy sector,ind,0.1875,0.157894736842
Distributed clean energy value chains by sector,ind,0.0,0.0
Clean energy service providers,ind,0.140625,0.140625
Distributed clean energy service providers,ind,0.0,0.0
GHG management,param,1.68415113086,1.99772178542
Carbon offsets historical activity,ind,0.1125,0.1125
CDM risk,ind,0.0375,0.0375
Carbon offsets future potential,ind,0.0158965229851,0.0158965229851
GHG emissions reduction target,ind,0.0,0.05625
GHG country registry,ind,0.0,0.0
GHG market-based instruments,ind,0.009375,0.0
PMR & NAMA,ind,0.0375,0.0375
Voluntary GHG reporting by corporates,ind,0.0,0.0
Investor pressure – PRI signatories,ind,0.00235114664422,0.00251174482815
Corporate energy efficiency initiatives,ind,0.0,0.0
Corporate emission reduction policies,ind,0.0,0.0
Capacity building – env. business training,ind,0.0375,0.0
Capacity building – think tanks,ind,0.0,0.0375
