name:es_var,type_var,2015,2014
Puntaje,score,0.703301035073,0.76393947636
Marco Propicio,param,0.846102426166,0.8688427683
Políticas de energía limpia,ind,0.0685835987319,0.0585368708016
Estructura del sector energético,ind,0.0122727272727,0.02155
Marco regulatorio de la energía distribuida,ind,0.0311111111111,0.0533333333333
Electrificación rural de energía limpia,ind,0.04,0.04
Políticas de acceso a la energía,ind,0.0442105263158,0.0529294189286
Obstáculos políticos,ind,0.00266666666667,0.00566666666667
Capacidad instalada de energía limpia,ind,0.0120429545646,0.0116414155855
Tasa de crecimiento de la capacidad instalada,ind,0.0196764008824,3.23475790052e-05
Generación eléctrica de energía limpia,ind,0.00341593708001,0.00768705494623
Tasa de crecimiento de generación eléctrica,ind,7.37560656868e-05,0.00306206082707
Producción de biocombustibles,ind,0.00299661837369,0.00495220305513
Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Precio promedio de la electricidad spot,ind,0.0,0.0
Precio promedio de la electricidad al por menor,ind,0.0209726315789,0.0223865168539
Precio promedio de la electricidad residencial,ind,0.0,0.0
Precio promedio de la electricidad comercial,ind,0.0,0.0
Precio promedio de la electricidad industrial,ind,0.0,0.0
Precio promedio de queroseno,ind,0.0293641618497,0.0263836493847
Precio promedio de diesel,ind,0.0278,0.0202898550725
Tasa de crecimiento de la demanda de energía,ind,0.00102214857103,0.0
Tasa de electrificación,ind,0.00774193548387,0.0048
Población que utiliza combustibles sólidos para cocinar,ind,0.0144897959184,0.0142857142857
Financiamiento y Inversión,param,0.212931719264,0.271581505973
Inversiones en energía limpia,ind,0.0221126407793,0.0368600767919
Tasa de crecimiento de las inversiones en energía limpia,ind,0.0,0.0
Inversiones en activos,ind,0.0,0.0
Inversiones en finanzas corporativas,ind,0.0,0.0
Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0
Inversiones locales,ind,0.0,0.0
Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Microcréditos verdes,ind,0.0,0.0
Microprestatarios verdes,ind,0.0,0.0
Coste medio de la microdeuda verde,ind,0.0,0.0
Coste medio de la deuda,ind,0.022641875,0.027083125
Tasa swap,ind,0.019125,0.01753125
Cadenas de valor,param,1.03909774436,1.26541353383
Instituciones financieras en relación a la energía limpia,ind,0.03,0.06
Cadenas de valor de energía limpia por sector,ind,0.0315789473684,0.0355263157895
Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0
Proveedores de servicios de energía limpia,ind,0.03,0.03
Proveedores de servicios de energía limpia distribuida,ind,0.0642857142857,0.0642857142857
Gestión de GEI,param,0.96743924782,0.96743924782
Actividad histórica de derechos de emisión de carbono,ind,0.075,0.075
Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.05,0.05
Potencial de proyectos,ind,0.0201158871729,0.0201158871729
Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0,0.0
Registro de GEI,ind,0.0,0.0
Instrumentos basados en el mercado,ind,0.0,0.0
Instrumentos de PMR & NAMA,ind,0.0,0.0
Iniciativa de reporte global,ind,0.0,0.0
Principios de inversión responsable,ind,0.0,0.0
Iniciativas de eficiencia energética,ind,0.0,0.0
Políticas de reducción de emisiones,ind,0.0,0.0
Formación empresarial centrada en el medioambiente,ind,0.0,0.0
‘Think tanks’ centrado en el medioambiente,ind,0.0,0.0
