name:es_var,type_var,2014
Puntaje,score,1.24808717162
Marco Propicio,param,1.29593705492
Políticas de energía limpia,ind,0.104174967691
Estructura del sector energético,ind,0.0270833333333
Marco regulatorio de la energía distribuida,ind,0.0377777777778
Electrificación rural de energía limpia,ind,0.04
Políticas de acceso a la energía,ind,0.0593246858946
Obstáculos políticos,ind,0.00264935064935
Capacidad instalada de energía limpia,ind,0.0419100901168
Tasa de crecimiento de la capacidad instalada,ind,0.000448922011519
Generación eléctrica de energía limpia,ind,0.0279872469863
Tasa de crecimiento de generación eléctrica,ind,0.0558414428072
Producción de biocombustibles,ind,0.000286068900403
Tasa de crecimiento de la producción de biocombustibles,ind,0.0
Precio promedio de la electricidad spot,ind,0.0
Precio promedio de la electricidad al por menor,ind,0.00693582739884
Precio promedio de la electricidad residencial,ind,0.0
Precio promedio de la electricidad comercial,ind,0.0
Precio promedio de la electricidad industrial,ind,0.0
Precio promedio de queroseno,ind,0.0186616385261
Precio promedio de diesel,ind,0.0133919379108
Tasa de crecimiento de la demanda de energía,ind,0.0536611886162
Tasa de electrificación,ind,0.00824034334764
Población que utiliza combustibles sólidos para cocinar,ind,0.02
Financiamiento y Inversión,param,0.634631083054
Inversiones en energía limpia,ind,0.0391573111159
Tasa de crecimiento de las inversiones en energía limpia,ind,0.00464919144419
Inversiones en activos,ind,0.0
Inversiones en finanzas corporativas,ind,0.0
Inversiones en capital de riesgo / capital privado,ind,0.0
"Préstamos, donaciones, programas de donaciones",ind,0.000993880360085
Inversiones locales,ind,0.0
Número de instituciones de microfinanzas verdes,ind,0.0046365816053
Microcréditos verdes,ind,6.28875973901e-06
Microprestatarios verdes,ind,3.0446631089e-05
Coste medio de la microdeuda verde,ind,0.0055
Coste medio de la deuda,ind,0.135415625
Tasa swap,ind,0.0
Cadenas de valor,param,2.62932330827
Instituciones financieras en relación a la energía limpia,ind,0.03
Cadenas de valor de energía limpia por sector,ind,0.0986842105263
Cadenas de valor de energía limpia distribuida por sector,ind,0.075
Proveedores de servicios de energía limpia,ind,0.105
Proveedores de servicios de energía limpia distribuida,ind,0.0857142857143
Gestión de GEI,param,0.96616352332
Actividad histórica de derechos de emisión de carbono,ind,0.0
Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0375
Potencial de proyectos,ind,0.023049528498
Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0
Registro de GEI,ind,0.0
Instrumentos basados en el mercado,ind,0.0
Instrumentos de PMR & NAMA,ind,0.009375
Iniciativa de reporte global,ind,0.0
Principios de inversión responsable,ind,0.0
Iniciativas de eficiencia energética,ind,0.0
Políticas de reducción de emisiones,ind,0.0
Formación empresarial centrada en el medioambiente,ind,0.0375
‘Think tanks’ centrado en el medioambiente,ind,0.0375
